reviews,ratings
The game is very good though there are some down sides. Well first of all its that you have to wait a long time. The more you progress the more time it takes for an upgrade to happen. I think that there should be a nother way to finish it without gems like giving A LOT of in game money to finish as that would be way less pay to win.I think that exept for the more waiting time the more you progress the funner it is. Also when im in clan wars i am put against th8 people but im th5 so i cant play.,5
"It's the best game to kill time and very exciting to play most of my war were excellent and nice I'm not mad with the days in upgrading because it's what should be done, I rate it 3 stars when this game updated it's very infuriating when I'm attacking then it crashes/lost connection/account not in sync it always pop up and then reload then Shoot lost trophy lost battle 😭😭😭",3
great game. been playing it for years and its near to perfect when it come to the storage capacity of magic items. i mean its ok to have 1 room for each rune but when we buy it from shops giving real money they have an advantage of having multiple runes of the same resource and even after not spending real money in the game we still have the storage problem so i was thinking if SUPERCELL can make it like 'no storage limit' for the magic item that is to be collected when the clan games end...,3
"Its a great game and I love the graphics. Although there are some times when my phone (which is a very common phone for a Samsung) crashes alot when ever I leave the app by turning off the hole phone and Im abit dissapointed that I cant upgrade my army, home, or even play singleplayer offline. Other than that I love the game very much it is fair, easy, and fun to play with friends.",4
"I've played since early 2013, had a few breaks over the years but have been back playing daily for 3 years now. Honestly a very good mobile game. Always tweaks to balance to keep the game competitive and interesting. New content and QoL updates help massively. Definitely not a pay to win game and requires patience and perseverance. If you choose to buy the Gold Pass it's a very cheap price each month and honestly has great value compred to most mobile games.",5
"The upgrading time is too long and the cost is so high. Also, if there is new legendary hero skin, it should be for the 4 Heroes. I mean, they should match so that they will look good together when attacking. But overall, the game is good. Please make new legendary skins (the same theme for 4 heros). All heroes should have special effects which is far beyond ordinary skin. Make it look more cool and hype. Surely I will buy within a minute.",4
Fantastic game! Playing since 1 year just one update we need is that there should be a daily spin to get magic items and there should be modification in a challenge in the achievement section where we have to defend attacks from even 1 star which is very difficult for trophy pushers so it should be that defend attack from 3 star then it'll be okay. Thank you!,5
"I installed CoC to play with my friends but everytime I open it, it crashes. I've tried uninstalling and reinstalling, restarted my phone, turn off and on my WiFi, but nothing is working. Edit: I've checked other reviews and lots of people are having this issue. Supercell, please fix this.",2
"This game is one of best and cool game that won't bore uyou, this game had many cool updates but there is 2 issue that i think you should check it : 1_first bring the switch option on the load page, it really takes a long time to load game then switch and again load game 2_characters has different appearances on different lvls and thats awesome but the appearance of them in barracks same as heroes, when we buy skin at least we want to see an artwork of him. Thanks for your cool game",4
"The game is awesome,it would be so great if there is a way to program the scenarios to change,like if it's night we could do something to activate a scenary darker that we already have automatically,or chance depending of the time of the day we play the game all settled by us, because it would make scenary more fun and I would totally buy another one if that happens.",5
The waiting time is too effing long. I'm th13 and the standard wait times is 16-17 days for two levels each. Too much money involved in this game. As f2p player I can see why rushing is very beneficial. You get to unlock new troops and by the time a big new update comes the building and training time gets to reduce! I highly recommend smart rushing but not too much! You have to keep your heroes updated at least or else you're just an unwanted trash rusher. A big LIABILITY.,1
I have been playing for 2 years now and only in the last 2 months have I experienced issues. Like the game gets stuck on the loading screen. When I delete the game and try to reload it it does not download. Besides that the game is great but issues like this spoil it.,4
Its a very fun game! The only thing I can complain about is I'm at level 76 and I have the warden dude. Waiting 8 days for 1 upgrade!!! I almost can't play the game but for my quick battles to get my start... and also I feel the algorithm for your level don't match the villages u get to invade... like it takes me 15 battles just to get my 5 stars. It costs me more elixir than what u get from the attack!,4
"It's a good game but one issue, I was attacking a village and when I dropped my troops, it just suddenly log out and tell me to update the game, seriously? And my trophies got deducted from that attack as well. It will be great if the devs makes player continue attacking the village or just don't count that as a lost after reconnecting.",3
"Graphics: 8/10. Simple, yet effective. Gameplay: 9/10. It can be frustrating to get raided and lose, but the satisfaction of improving your defenses makes it worthwhile. Music: 7/10. I have heard better, but I have heard much worse. Frames/lag: 9/10. No issues so far with either. Story: 3/10. This is fine since it's not the point of the game. Nobody plays CoC for the story.",5
"Great game, I love it. Only thing I would say for it to be better is for upgrades to be shorter, and so you can control which buildings your troops attack because that can get annoying when they attack the wrong buildings",5
"You'll find it easier to win by spending a couple bucks on a builder pack. Then is just about hopping on after each upgrade, and attacking other players for daily reward, and you'll get a second area which is unlocked when you make your ship. Be warned its even harder, blocked by a even bigger paywall. So if your not into paywalls, avoid this game. If you got a few bucks to spend you might end up liking this game.",4
"I am playing this game since 3-4 years and I am enjoying it. It is a great, good and mind blowing game, I shall give it infinite stars if possible,but to build any building takes a long time, sometimes it takes a day or a week ,this is the only thing which I don't want or like😞 so I request to reduce the time of building , if my request is accepted then bring it with an update and I shall very happy. And one more request please return the.""Global"" again. Thank you so much SUPERCELL 👍👍👍💟",5
It's a great little game always come back to it. Only thing I feel needs alot of work is combat balancing. Especially in versus mode... im going up against builder halls that have defences I haven't unlocked yet which I find pretty unfair puts me at a disadvantage.... surely we should be pitted against people who are evenly matched?,4
"At my very first time playing this game I hated it because I don't know what to do but now I'm enjoying it and I love it even though it lag's whenever I login it's still the the best and also,I recommend you adding an assassin goblin which target's the hero's first and when the targeted hero is dead they turn back into a normal goblin and target's resources that's all thanks. And a spider as well.",5
"Awesome game 10/10 would recommend. love how you can idle upgrade your base Just press upgrade and come back in a few hours or days and the upgrade is done Plus the strategy when it comes to raiding another base really sepperate the good players from the great You can't just be the best in the world straight away with levels and spending cash on the game, it actually takes time to master it especially since its been out for so long Which really help new players and players in general",5
"COC is an interesting game, i have been playing it for two year, the reason I gave two star is because!! When there's a slightest change in the wifi or net connection, every progress we make gets lost. I faces this and it sucks. After attacking some nice bases, when there's a lil bit change in the network connection the stars we earned and the troops we used everything gets lost and again it returns back to how it was. There's always updates coming,i thought it won't be the same but it is still.",2
"I've been playing this game since before Heroes were introduced. I have lost all interest in playing because the game crashes often when I get into battle (I'm connected to 5G WIFI). When a crash happens, you lose the battle, you have to readjust your troops to compensate for whatever wasn't dropped, and new content barely ever happens. Find another game to invest your time in. You'll have a better end result.",1
Really love the game. It's one of my favourite games for Android. But I just currently started having issues with logging into my account it keeps telling me the same message over and over again that something went wrong. Please am begging u guys to fix the problem I really wanna continue with the clan games.,3
"Entertaining, to say the least. I never thought I'd enjoy this game. However, my one gripe is getting green gems. It is painstakingly slow, unless you buy a package. This pay-to-play aspect, makes the progress of the game altogether halt. And it takes longer to upgrade within your clan.",4
They just updated the game for May and it won't let me.... I need some type of help I really like this game. I'm going to try again but I already tried two times I thought it would just update that I can continue playing but I haven't had any type of progress getting through the game is awesome. I just didn't think that would happen after it went to maintenance it said update but anything didn't happen I don't even have a update button. If anyone can give me advice or if support can help thanks.,5
"I hadn't played this game for a couple of years but it didn't take long before I felt right back at home. Excellent for single players or those who prefer to work as part of a team. Serious planning, superior battle skills and knowing when to take a risk make this game a good one.Suitable for all stages of players.",4
The game is awesome but I wish that the time for upgrading things and training troops for bigger Town Halls should be reduced. It takes a lot of time and makes it a bit boring. I would love it if something would be done.,5
"Very fun and great, oove the game and love the style of it. It's really cool that the things you could buy are really cheap. One thing ai don't like is the amount of gold you need to upgrade your town hall. Other than thay, I really love the game.",4
"I was excited to redownload this game. But I literally can't login to my account. I get codes, but they always say they are old. And most of the time, there is no code sent for dual authentication (including spam). I reached out to customer support and they ""couldn't find my account"". What kind of horrible database system do they have that can't find an account despite me having the email and name associated with that account? Fix this. Let me login to my account. Oh and the UI for this sucks",1
"I love this game. There are a couple of options I'm missing, which is if the game developer makes a revenge button or next village button option when visiting an attacking village. So that we don't have to come back and visit another attacking village. Or if we can see the attacking village online status/or active shield time. That would be pretty cool. 😁 I'll give you one more ⭐😉",4
"superb overall experience in this app! :) i hope you can add some features like ""low data cost or data saver"" because some (like me working onboard a ship with a slow internet speed) of players are have a slow internet speed :) thanks! im looking forward to it :)",4
"The town hall 14 needs some more traps, walls, and defences with higher levels and stats for damage per shot, or increase the range of all defences. I keep getting destroyed by people using the same strategy where my base is overwhelmed by the force, and is unable to defend from most if not all attacks. Also the eagle artillery is the worst defence system in the game, the fire rate is extremely slow, and it barely has a chance to do any damage to enemies troops before it gets destroyed.",3
"The game is still good! I stopped playing coc way back 2016 and now in 2022 i came back, just to feel the nostalgia when Covid was still a myth. Anyway i just rate it 4Star because there are some major problem that im in countering that when im finding a match it takes me almost a minute or two just to find a opponent. Please fix these problem, I'll change my ratings when y'all solve the problem. Thank you 👌😘",4
"I have played many addictive games before but this one is by far my favourite. Always new and exciting ways to move forward and so many various features within the game that I am never bored and always have something to do. I love that prices are reasonable and there's always sales and specials going on. I am very pleased, and plan on playing this game for quite a while.",5
Clash of clans is the excellent game. Very good graphics. But the problem is when troops are deployed to attack the trops are not staying together to attack. Through this mistake i defeated many times. Please correct this mistake .,3
It's way to slow and not enough resources to really build a decent clan. I keep having to surrender to exit with only one guy left and wait for 20-30mins destroying most buildings. There should be a fast forward for this. Otherwise it's just not worth waiting for. Unless you are using a multiple screens for other games you would rather play while it does it's thing. 🙄 Please fix!,3
"Worst algorithm ever that is used in a game . In builder base it is even more utter disappointing that whenever the troops or builder battle machine is going towards town hall to attack even though they break walls , they don't even go inside and attack it . Instead they turn all the other way around and avoid the player to earn a star . This is all selfish style which demands players to get upset and play the game .. even there are plenty of videos showing that the game has too much errors .",1
"2/16/22 This morning I started the game hoping that my builders have finished the upgrades... But while being in the loading screen a pop up appears saying that an update is available, exactly like this; Update is available! Good news! A new version of the game is available. The thing is that I pressed the only button that is ""Upgrade"" and it taked me to the Play Store where the last update was in December 10 from (obviously) 2021. I have tried clear the cache but it's the same story.",5
Fun and not really pay to win. It's a game where you NEED patience unless you want to go in debt. You can make your village in so many different ways to make it perfect for you. Would recommend if your looking for a game that will take 2 years+ to max out.,5
"Love this game, but the season pass is little rigged imo, it's very hard to complete. I still haven't completed mine and there is only 24 hours left till the new season. Please fix it, otherwise I will stop buying the monthly pass... Because honestly, the 20% discount, Ive hardly ever been able to use full advantage of it. This is still my favorite supercell game",4
Very very good game! When it lets me in. I keep having this repetitive problem of getting to a specific point of loading and then kicking me out. Would give it a five but the problem has knocked it down to a four,4
"best game ever, This game is focused on strategy and attacking strat, The heroes are like the bigger version of some troops but more power full, it has good quality and graphic and you can change your name at th 5 which is quite a good feature because if you misspelled your name you can correct or change it, and the deffence is a insperation if there is a zombie apocalypse ( Just Kidding XD ) Thats why i rate it 5star",5
"9 year player, I use 15 accounts. I have nothing but complaints, biggest one being inexcusable ai for troops, attacking is rage inducing with minimal care for balancing. Each time you use an army (on the same base) it will produce different results. War league and wars in general are a joke, zero consideration for progression of players. Update: abandoned all bases, at the start of th14 (fully maxed 13) it is not even fun to win wars anymore. Impossible to enjoy this game, play something else.",1
"It is the best game I have, after school this is what I look forward to. There are no ads, and progress is slow but that's ok with me. And plz make troops a little challenging but not so much to get. Keep this game going my fav at the moment. And when is clash heroes going to be global?",5
"You still didn't fix your damn connection. It always throw me out of the game when I attack my opponent. This happen many times when the wifi logo appears, the progress I have made will automatically won't save and I always got a 0% attack on my opponent. It always makes me frustrated when that happens and not by once but many times 😤😤😤😤😤😤😤",1
"Overall I think this game is great, I love how you can make your own defense and base in your own way and learning the games mechanics is pretty easy. I fell in love with the game right when i started playing, best of all Is that there's no adds. Great game keep up the good work",5
"Well my opinion about this game is very good, but the problem is that some upgrades take much time like 15 days.... It also does got much flags. I request to add all national flags or least 100. Overall the best game I ever played, One of the top games on mobile.",4
Timeless classic!! Hands down the best mobile game created. The perfect base building game with great gameplay. I have been playing this game for years and I have got to say I still don't get tired of it!!! And to make the game just that little bit better there are no ads.,5
"The game is great but it keeps disconnecting during the worst times like war, and when you reconnect with the game it doesnt load you back to your game but just leaves it before you disconnected. It's definitely an app problem because my wifi bar is always up during attacks. Please fix",3
"Very Integrating. Worth investigating time in cause ur not always needed to stick to this constantly, construction takes a while and you can train a certain amount of troops and train them to so you cant just constantly attack either. This makes this a great side game.",4
"It is my fave game I literally love it The game is so cool and I can only think of a few improvements: 1. Just like in hayday and boom beach (yes at 1 point I have played your games supercell although I hate everdale), you should get a statue to recognise that you have a supercell ID (that one is optional) 2. There should be global chats again 3. The time and expense should be reduced because when you get to a lvl2 inferno tower it takes 5 days to get to lvl3 though that it can go to lvl9",5
"We really wish that there was a clock tower in home village,and it takes a long time to get upgraded. By the way,this game consumes a lot of time which really isn't good. Overall we could say ok but still it consumes time a lot for upgrading things.",2
"Best game since the 1st generation apple tablet. But obviously need to change the AI routes for P.E.K.A, he needs a change because he goes all the way around the base instead of immediately going inside the base and destroying stuff inside the base.",5
"Game is really fun to play at times but definitely need to fix the upgrade times, it is outrageous waiting 9 days for one build to get done, but overall this is a very fun game, graphics are good and you go against people with similar bases to you.",4
"I'm having issues while logging into the game. It is crashing everytime I try to open it. The game stops in the ""loading screen"" after loading for a while. Is it a bug or something? I tried re-installing the game too.",4
"If you are a kind of player who looks to progress in game for a long term then this game is ideal for you! This is such a Masterpiece that i had played continuously for several years and had good progress. Anyways, This is a Wonderful Strategy game which has Single and Multiplayer mode which enables us to raid other clash villages, Build your own clan and lead it to glory and Have Fun!",5
Love this game I really recommend you can build your own base attack other people's base's. There's absolutely no adds. I like how if you upgrade something you can come back later and it'll be finished upgrading. Overall great game I recommend,5
"Great game, would definitely recommend to other people. This game is amazing and the anti cheat and ban system is too good. The game is balanced and is easy to play yet is also fun. The only reason I left it as 4 stars, is because you can only play online. If you could add a feature with offline mode. But keeping it fair for online players too, I'd play every day. Thank you supercell of this amazing game! ❤️❤️",4
It is amazing game you get to fight and build also upgrade. You can also have a clan and you can invite your friends. Also the bad thing about it is the building and the upgrading can take a while.,4
I don't like how higher level players can wipe out my base when my base is only level 3 and doesn't have any counters to airborne units. Just some food for thought. Overall an average replacement for Star Wars Commander which I miss badly. I'll possibly raise the stars after a month playing.,3
"Hey! I picked up this game recently after not playing it in 5 years. I felt a certain nostalgia and love towards this game and really wanted to try it out again, and my friends, it wasn't just nostalgia. This game is entertaining, and has made several improvements since I last played, like the troop assortments. 5 stars",5
"The game is really enjoyable for me and it's even more so after i stopped playing in a long time, the thing i noticed is how COC now offers battle passes..... hence my preoblem. why is the battle pass offer doesn't give back in game currency? Every other titles battle pass gives you back enough in game currency to buy back the battle pass next season, it's even more expensive than other titles battle passes, thanks for responding dev team",3
"Great game to sit down and play, the reason I'm rating It 4 stars is because you can buy gems to progress, while I can't blame the game for trying to make money, the game could be harder for people who don't spend money. Another complaint I had is that upgrading items can take forever.",4
"It really is sad that base design doesn't seem to matter, the gem price gouging seems excessive. I get it's a child friendly game but wish there was more control over the troops. Also, there are a few troops that are fun (valk, hog riders, miners, minions) but are ineffective at higher town halls. But I wouldn't know how to make them viable. I guess I just miss spamming valk and golem in th10. It's an alright game, but I progression were a bit faster.",2
"The game is fun enough, but if anything at all goes wrong get ready for the worst customer support experience of your entire life. I was trying to buy something and kept getting an error code. After contacting support I received 2 or 3 automated/copy paste answers and then when asked if my problem was solved and I responded that it wasn't, they essentially said ""sucks to be you"". It's very difficult to give any game or app more than 1 star when the people in charge of it care so little.",1
"Very bad experience, I'm th11 and during attack it says connection lost and I can't continue. I have an high-speed internet connection. I play lot of other online games.. Never faced any network issue. It's frustrating when I deploy one troop and connection lost. I can't continue the attack. Please fix this issue or give an option to continue the attack before attack time ends..",1
"Great game. Terrible support. Probably one of the worst support systems. DEV email is full as well. They can certainly can collect money from us without difficulty or delay. Shame, been playing for a long time.",1
Builder Base match making sucks! Imagine a bh6 versus a rushed bases or fully upgraded bh7 or bh8 face off. You can only hope that your opponents are dumb enough to lose against my base. I seldom match up with opponents the same bh level as mine and it's a closed call game. It's kind of frustrating that you have to lose 200 trophies first in order to win a measly 30 trophies because of the stupid matchmaking!,1
"I love the game... Want to give a suggestion, of adding a 'GIVE UP' option in VERSUS BATTLE. After attacking if the player founds that his opponent has gain more percent of victory then he can choose an option of 'GIVE UP'. Watching the full invasion is time consuming. Please add this feature.",4
Amazing game but it's really anoying when I'm continuing to disconnect so if that gets fixed I'll edit to 5 other than that you don't have to pay to win and the pay to win people are pretty much gone before they can get ahead so the start is a little bit pay to win but even then it's optional.,4
"A CLASSIC! This game is just a real classic and super enjoyable and fun, the thing i dont like is the long building times, and its not that good free to play because progression is much slower. So i reccomend to buy the extra builders, you can get the builders on your own though but its way slower.",5
I have been playing this game for the last 7 years off and on and I LOVE IT! I have had to start over several times due to changing phones and not saving my progress but I have starting over down pat.,5
"Game is great, no problems, no bugs. The only problem is the rediculous amount of money(gold) you'll need to upgrade a wall, and upgrading traps also take time and it's taking too long",1
Months after emailing that the app crashes when an attack has started they still haven't fixed the issue. I can no longer play on my phone which is an issue when not at home to play on the tablet. Several war attacks get missed...,1
"The gameplay is great, game quality in graphic is very good, minimum bugs there is. But troops are so stupid they distracted easily and scattered everywhere in the map. Thay are more stupid to be called even the troops...",2
Honesty this game is great. It runs well and has decent graphics. I can only list one problem in that everything takes so long to build and upgrade. Other then it's pretty good!,4
"This game is yet good. But the problem is we don't get enough xp now comparing the past. Before when we did maxed town hall 7, our xp level used to be around 62-65. Now, we can't even reach level 60 after maxing town hall 7. I guess the main reason is that now we don't get xp from upgrading or building something in builder base. Supercell please fix this issue.",3
It is a very fun game. Just one thing that bugs me (and I know this is how the game is supposed to be) is that the upgrades take forever once your like on town hall lvl 6 or 7. But other than that it's a really good game.,4
I like this game it's fun to raid villages and build your own village what I'm not so fond of is the pay to win aspect unless you pay for gems the game goes pretty slow will building needed to be upgraded and troops needed to be trained over all not a big issue though because once you finish something you're doing it feels more rewarding,4
"Good game, takes a really long time to upgrade but that's part of the game. If you didn't have a long term goal it wouldn't be enjoyable. Main base is fun and war is awesome but the builder base needs to be reworked attack wise and imo needs more content",5
"Great game! Diverse army for multiple attack strategies, as well as many different defenses to build your base as you like. Support is mostly helpful. Not pay to play, but many options to advance more quickly.",5
"I have a major problem and I do not know if it is my device or not, I cannot get past the loading screen.the loading bar gets halfway there and the game just crashes ,this is recently and I have not had any problems with the game before this, my experience before this has been great, I love this game except for this issue",3
"Best game I have ever seen . Graphics, animation,voice every thing is amazing. I never get bored it in 5 years . The only problem is that when I am near to max my buildings and researchers takes up to 18 days , If u can please reduce this time",5
"The troop and hero AI is so broken this game is now virtually unplayable and has become worse with every patch. Troops will attack 4 different walls to get to the same target, Queen will run too close to targets, clone spell spawning is completely random, some defenses shoot further than their range, th14 poison bomb is stupidly OP, dragons & balloons will attack targets further away instead of closest ones, and so on. Oh and upgrade times are nearly 1 month long. Lazy, clueless devs.",1
I have always loved this game But am beginning to get fed up I am into trophy pushing but still always very annoying when I get very little trophies from attacks but still lose a lot from defence Pls look into this aspect of my game I have a lot of accounts I may end up leaving the game It's very annoying,4
"Irritating and frustating AI of some characters. Been playing since 9 years now. i would stop playing this game just how Irritating AI of some characters are like battle machine in builder hut, dragons, king, ultra short span of spells, very short life of witches. Things that are main attraction of this game are limited and ruined just for greed. i am sure developers will find lot more opportunities to monetize with smart characters than dumb characters.",5
Played this game since I was an itty bitty boy. --- Suggestion: Can we have the shovel of obstacle turn obstacles into decorations? I have collectible obstacles from past seasons that i'd love to save to a menu.,5
Absolutely disgusting... The fact that this game has lagged out so many times during clan matches when there is nothing wrong with my internet is just ridiculous... THIS NEEDS TO BE FIXED IMMEDIATELY! If you lag out of an attack in clan wars you need to be able to continue the fight. Instead if it lags out it stops your attack. I have ZERO STARED 3 people in clan wars due to this issue. I have spent a lot of money into this game and if this happens to me one more freaking time I'm done with it,4
I only started to play this when I activated a £25 Google voucher and it gave me an additional £10+ worth of game points and perks. Ever since iv been addicted to the game and spent more money in app. GOOD way to get more people they got me lol 😆 saw me comming,5
Very nice game all things are good I give 3stars because I have only 1 problem that is TIME houses.. troops.. building.. are takes so much time.. in next update please solve it otherwise all things are perfect... I like this game so much and the thing that I like very much that is If we connect to Supercell we got our village after redownload...,3
"Dear developers, please listen to your players that gives you one star ratings. They including myself can't load the game after the update. My friends are also experiencing this issue. Hope this will be fixed soon. We've tried all sorts of things clearing data reinstalling it but noting happens. Please fix this as soon as possible",1
"This game is great but there was a one problem,I was playing for 2 weeks now and I'm at th6 and silver 3 but I can't go up because theirs a lot of stronger(like th8 & 9) players that attacking my village and that's why my trophies always decreasing and I can't go up. Hope u guys fix it.",2
"Iam playing this game since 2014 untill now ,I'll stop for a while then I played again ,it's just my proses ,but with this new update with clan capital it's make me fell existing to play again ,I rate only 3 star due to this bug that it's all ways reloading it's really ruin my train trops every time its disconnected ,I hope super cell will do something on it on their next maintenance update ,thanks super cell in my heart your all be 5star for me",3
This game is litterally the best game I have ever seen. The graphics are also good and the game itself is so fun to play. I'm currently at TH 11 and after the cost reduction I have upgraded so many things and I loved the new update. But I want Pakistani flag to be added in Clash of Clans because so many players are starting to download the game and they need a flag of their country to place on their base.,5
"Updates for my Galaxy Tab A are a nightmare to perform. Won't load, just keeps returning me to the PlayStore, with ""Play"" as the only option. Junk!",1
Seems like the developer has lost interest. Been fully built out on VS for at least a year with no update or path forward in sight. Almost maxed at multi player with little or no real game enhancement in recent past and nothing on the horizon. :(,3
"The game is great, and it has a great deal of content, but it's a bit too pay to win. I love that it has no ads, but maybe make the progression a bit faster, and make it so gems are more for cosmetics instead of for game progression e.g. builder huts.",4
I'm on the last townhall. The devs will give you monthly skins for gold membership. The last matching skin is always behind a double price paywall along with some ugly map to finish it off. I've come across some nice base backgrounds. The ones down days are just pure lazy. The game is buggy. It's a pure cashgrab. Dumb AI is part of the challenge. Your turnover rate for an entire clan will be 90% a month. People die of boredom before finishing this game. The grind is so bad and unrewarding.,1
The game is good I like playing in free times but the reason for 4 star is that in laboratory only one troop can be upgraded at a time thats the problem because defense don't take much time to get max but the problem is of spells and troops upgrdation thats why I suggest that you must give two space on laboratory means we can upgrade two things at a time so it would be easy for maxing the troops please go through my message.,4
"The Gameplay is superb, and so is the sound response and every troop having their particular strategy of attacking, Really cool buttons, Excellent landscape display,Cool heroes ability that make you want to upgrade town hall for a better village, Then on the builder base Excellent gameplay there too, But I feel like one troop is missing, on the next update, could there be a troop that steals opponent's building, defence but not town hall, and then let's me build it on my village pls?",5
"VERY FUN! Got new phone and I had the Google play installed and got my Town Hall 9 back which I really like about this game, your villages save to your accounts but you can choose to start a new village instead. You can also make different saves where you can have multiple bases, it takes about 10 seconds to swap which is really good aswell",5
This game is great but it would be better if it was three dimensional like you can see your troops fighting it might take up more storage button that is fine . EDIT: i wish you could controll your heroes but like last time this game is overall pretty great,4
This is a good game. But there are some problems like when you are in upper town halls you need to spend huge gold to update your buildings and you also need to spend you times.But still it is a good game .,5
"It's an awesome game, but there's this bug or something because I can't buy anything. It's all gray and everytime I click on the product it says ""transaction pending"" but I didn't buy anything so I don't know",3
Such a fun game attack people and you get to build your base. You get to defend against others. Your friends can even join you one of the best games I had in a long time.,5
"This is the one of best game ever for me, but problem is when I donated drops to someone he didn't got drops . Sometimes it happened with me , please solve this glitch we don't need any disgusting event, thank you so much 🙏",5
The game itself is good but the matchmaking of the game is just not fair. im still on builder hall lvl 2 and my enemies are sometimes lvl 5+ and have more troops than me. anyways this is good game at all!,4
I'm a long time player of coc but recently I'm facing a problem. It keeps showing me downloading content but it never loads.i have good wifi.(will change review once the bug is fixed.pls fix your game. I don't wanna miss this raid weekend,2
"Been playing the game since it came out back in 2012, Absolutely love it. Especially the detail to animation and character development!! 😁💯",5
I am giving 1 star because when I am opening the game then lading coming but after loading my game is got closed automatically and after lading a black screen is also coming . Please solve this issue as soon as possible . I have send so many reports also but nothing happens .,1
Very good game i had it as my child hood game and it was amazing. still is! what gets me the most is the time. it makes you wait when you upgrade which is really realistic,5
"Even though, i have a strong internet connectivity, during attack base matchmaking, it fluctuates so much. It shows a WIFI symbol that means my internet not stable. Very dissatisfied.",3
Best game I have ever played my personal favourite. Average Graphics. Very good content and many things to do exciting game and a time eater. I suggest to download this game you will be addicted to this game.,5
Supercell please maintain the update bugs which is madness don't increase the upgrade time and cost ok super updates please reduce elixir and time forupgrading queen and king slightly!! Ok nice game i am playing from 3 years then the winter update ruined things that i cannot open app and login my identity if this is not fixed i would report anyway i need this game,4
Love this game.. playing since 2016.. But after the last update some glitch and bugs are annoying me..i dont know about others.. but some time my game screen become black..please fix this problem supercell.. 💚,3
Facing Network issue to play Game..Showing About wifi symbol.. even my internet connection is good .. It's always gets a glitch when update releases.. still having this problem..fix this issue permanently.. still having this problem.,1
This is the best game I have ever played but I want some more items in the league shop. And also if you donate some troops your army gets disturbed please fix this also. THANK YOU SUPERCELL FOR THIS GAME. CLASH ON,5
"After the Updating the last updated application work properly for some days then after not able get load and if load, application done not work. So please do the need full and let me know when will able to play this game again.",1
Great game I love playing it but recently I haven't been able to play. When I try loading in the bar only says downloading content but it's stuck at the beginning.,2
By far the best base-building and progression game I have ever played.. and I've tried many! Great Graphics and design! Thank you for developing such a great game!!!,5
"i give 2 stars right now because base on my experience, the available loot in multiplayer attack was so cheap, and the upgrade has very long time to wait.",2
"Exhuastingly Exciting filled w/desperate anticipation to see when that next build will finally drop. Torn between the constant exercise in patience or the inevitable battle against that ""dude you can't pronouce or read's"" name from across the world who bought 'Eeveerything' (plus the walls) in their castle to the max! so to prove just how slow it is to compete by the rules can be...hood times. The cartoony scripts are the hit tho'!...very cool.~ish...",5
The app keeps blacking out and crashing after the loading screen. Unable to login to my account. Fix this bug.,1
"The recent capital update is damn interesting 😃😄... I was getting bored of this game in between but whenever i get bored, the raid weekend starts and gets me back into the game 😁.. just wanna tell that u can add a builder potion in the raid medals shop..",5
"The wait is impatient. Builder, upgrade, hero train should not be included. The wait is very frustrating for the game player.",1
"The game is awesome, as always. There are always new events coming up and it's fascinating to hink that this game still has much craze after some much time. This game never goes stale!",5
Best mobile game in my opinion can be boring tho when u get to higher town halls but just started on my builder base so you always have something to do and especially with the clan capital best addition but I reckon they need to add a new builder hall level cause I'm nearly maxed out builder hall now and I've been doing that base for 3 months,5
"Remember playing this game back then when I was a kid,now after years again download it, feels a lot of nostalgia nothing has change just there's are some upgrades in the game but it's still feel amazing thank you for making such a game🤍",5
This is best game ever but I want that developers pay attention towards some issue. * Pls add some more townhall in builder base * In forge we can use only home town builder not otto builder why. I have upgraded all things my exiler are full builder gold are full i want to use them but where . Pls allow otto also in forge Rest of all everything is superb Game deserve 5 star,4
Good game only issues I have is I've been banned for 31 days 3 times trying to recover one of my older accounts. supercell continuously accuses me of account phishing and bans without mercy. It doesn't matter if youve spent a million dollars on this game or if you've been playing since day one and all because it was a long time ago and I can't remember what device I used to play on. Oh and general contact with the company about this issue isnt an option. They don't care about their gamers.,2
"I'm having a good time playing it, but there's only one thing that's just not going well and that is the upgrade cost of heroes. Gaining dark elixir is so hard even with the clan castle or the attack bonus it is still hard to gain dark elixir. So pls do something about it, either to decrease the upgrade cost or improve the dark elixir collectors or it's up to you. Just pls do something.🥺",5
"It is nice game for entertainment. This game have no fault and there was no ads in this game which is very good. I have my town hall 13 I'd I reach on town hall 13 in 2 years and my I'd is new on th 13 there are so many interesting events in it which entertain us. Like clan games,season challanges,cwl etc",5
I love it! ive been playing for a month now its has good graphic but the town hall price is so expensive when you place your troops iy has a good sound also make an update about the clan capital anyways its a good game,5
Solid game been playing it on and off for 7 years the grind can get a bit old but Supercell released an update making all upgrades cheaper so it isn't as hard to level up any more which is greatly appreciated,4
I really enjoying to play this game...nice graphics....nice character....also playing softly....but I give you 3 star because now a days i saw a problem...when I open this app sometimes app automatically stop or crash... developers please solve this out....thank you,3
If practice mode allow us to edit the army and make different types of attack strategy.I loose many loot if I were to try my new attack strategy.I hope suppercell add this feature in future.,4
"I downgrade my review from five stars to 1 star, why? Because I always queued a battle against a higher base level from versus battle (not ""multiplayer battle"") and I'm sick of it! Its been a year and the battle is still unfair!! Can you do something about it?! 👎🏿👎🏿👎🏿👎🏿👎🏿⭐",1
Amazing game only thing is that in the higher levels of buildings it can start to take a week to upgrade otherwise great game I never get board when I play!,5
